Player1,Player1 Bingo Count,Player2,Player2 Bingo Count,Game URL,Dictionary
Ryan Wee,1,Lewis MacKay,4,https://www.cross-tables.com/annotated.php?u=48463,CSW21
Timi,4,Hakeem,2,https://www.cross-tables.com/annotated.php?u=48457,CSW21
Fadlan Satria,1,Christian Oktavius,4,https://www.cross-tables.com/annotated.php?u=48284,CSW21
Orry Swift,2,Rafi Stern ,4,https://www.cross-tables.com/annotated.php?u=50169,WOW24
virama,0,Kevin Burbridge,4,https://www.cross-tables.com/annotated.php?u=50125,NWL23
Evans Clinchy,4,Josh Sokol ,4,https://www.cross-tables.com/annotated.php?u=50150,CSW21
Ryan Wee,4,Tony Sim ,0,https://www.cross-tables.com/annotated.php?u=50149,CSW21
Ryan Wee,1,Rajesh,4,https://www.cross-tables.com/annotated.php?u=50040,CSW21
Gregg Bigourdin,4,Arie Sinke ,0,https://www.cross-tables.com/annotated.php?u=52568,NWL23
Matthew O'Connor,4,Niel Gan ,2,https://www.cross-tables.com/annotated.php?u=52519,CSW24
Arie Sinke,4,Shauna Petrie ,1,https://www.cross-tables.com/annotated.php?u=52508,NWL23
Dennis Ikekeregor,4,Will Anderson ,3,https://www.cross-tables.com/annotated.php?u=49352,CSW21
Wallace Schultz,3,Jonathan Lindh ,4,https://www.cross-tables.com/annotated.php?u=49357,NWL23
Carson Ip,2,Brian Po ,4,https://www.cross-tables.com/annotated.php?u=48386,CSW21
M. Furqon,4,Christian Oktavius,1,https://www.cross-tables.com/annotated.php?u=48378,CSW21
Josh Sokol,1,Noah Walton ,4,https://www.cross-tables.com/annotated.php?u=48353,NWL20
David Spargo,4,Jonathan Lindh ,1,https://www.cross-tables.com/annotated.php?u=49371,NWL23
Jackson Smylie,4,Steven DiNapoli ,2,https://www.cross-tables.com/annotated.php?u=45980,NWL18
Matthew O'Connor,2,Joshua Castellano ,4,https://www.cross-tables.com/annotated.php?u=50218,CSW21
Anne Ashmore,1,Brian Po ,4,https://www.cross-tables.com/annotated.php?u=50165,CSW21
Samuel Crispin,4,Brian Po,1,https://www.cross-tables.com/annotated.php?u=50158,CSW21
Austin Shin,4,Lindsay Shin ,0,https://www.cross-tables.com/annotated.php?u=48278,CSW21
June Graff,4,James Donnelly ,2,https://www.cross-tables.com/annotated.php?u=52745,NWL23
Dustin Dean,1,Andy Hoang ,4,https://www.cross-tables.com/annotated.php?u=52537,NWL23
Michael Thelen,2,Froilan Mendoza ,4,https://www.cross-tables.com/annotated.php?u=52536,NWL23
Noah Walton,4,HastyBot,2,https://www.cross-tables.com/annotated.php?u=52526,NWL23
Jackson Smylie,2,Josh Sokol ,4,https://www.cross-tables.com/annotated.php?u=52500,NWL23
Hank Hees,3,Arie Sinke ,4,https://www.cross-tables.com/annotated.php?u=52494,NWL23
Hank Hees,2,Arie Sinke ,4,https://www.cross-tables.com/annotated.php?u=52486,NWL23
Linda Oliva,0,Zachary Ansell ,4,https://www.cross-tables.com/annotated.php?u=46295,NWL18
QUACK,3,New Player 1,4,https://www.cross-tables.com/annotated.php?u=48316,CSW21
Ira Cohen,4,Joey Mallick ,2,https://www.cross-tables.com/annotated.php?u=45948,TWL98
New Player 1,1,QUACK,4,https://www.cross-tables.com/annotated.php?u=48313,CSW21
Matthew O'Connor,4,Niel Gan ,3,https://www.cross-tables.com/annotated.php?u=48297,CSW21
Ben Schoenbrun,4,Joshua Castellano ,2,https://www.cross-tables.com/annotated.php?u=50210,CSW21
James Fields,4,Patrick Beatrez ,1,https://www.cross-tables.com/annotated.php?u=50249,NWL23
Annette Obrestad,0,Zachary Ansell ,4,https://www.cross-tables.com/annotated.php?u=46288,NWL18
Zachary Ansell,0,Carl Davis ,4,https://www.cross-tables.com/annotated.php?u=46287,NWL18
Nancy Bowen,2,Zachary Ansell ,4,https://www.cross-tables.com/annotated.php?u=46286,NWL18
Matthew Tunnicliffe,4,Samuel Anikoh ,2,https://www.cross-tables.com/annotated.php?u=52472,CSW24
David Nwabor,1,Matthew Tunnicliffe ,4,https://www.cross-tables.com/annotated.php?u=52470,CSW24
Matthew Tunnicliffe,4,Steve Ozorio ,2,https://www.cross-tables.com/annotated.php?u=52469,CSW24
Bradley Whitmarsh,2,Kyle Fellahi ,4,https://www.cross-tables.com/annotated.php?u=48928,CSW21
David Weisberg,4,"48% for EX, and XU gives back a few points less. I hadn&#039;t thought of XU but might have considered it since I didn&#039;t care for EX killing the DOFFS hook. Still, 30 points keeping EIMNS on this board seems fine here.'] ),Array( 10, 'AA', 4, 10, 0, 104, 'AA', 1, 131, 104, [] ),Array( 11, 'M..N', 3, 11, 1, 149, 'EILMNRS', 0, 149, 104, ['Quackle likes 4L LIMN 26 but considering he just played only two tiles, it seems overly aggressive, though it does also fork the board. An interesting suggestion is L4 NAW 12, which requies him to have a G or S, though again, it looks riskier given his last play. It sims almost 3 points behind LIMN. 4l NIM 22 splits the difference somewhat, forking the board for my S, but this has the same kind of issue as the other two plays. It sims about half a point behind NAW. My play trails the others, at over 6 behind LIMN. I think I&#039;d play NAW here. Quackle says it bingos 62% of the time, far more than the other plays.'] ),Array( 12, 'CIA.', 10, 3, 0, 116, 'ACI', 1, 149, 116, [] ),Array( 13, 'GRISL.ER', 5, 4, 1, 214, 'EGILRRS', 0, 214, 116, [] ),Array( 14, '---', 0, 0, 0, 116, 'IIII', 1, 214, 116, ['Unknown rack'] ),Array( 15, '.OT', 10, 3, 1, 235, 'ELLOTT?', 0, 235, 116, ['Sims about evenly with 8A TELOI 18, which sheds an L, but I wanted to be conservative with this lead.'] ),Array( 16, '.ON', 12, 10, 0, 127, 'NO', 1, 235, 127, [] ),Array( 17, 'ELK', 12, 13, 1, 254, 'EKLLTT?', 0, 254, 127, ['It seemed since he was likely fishing as well as opening the board, he wouldn&#039;t bingo through the K, nor be likely to hold high point tiles to capitalize much. But I forgot all about DONEE! According to the sim I should play M3 TEL 13, but I think he in fact bingos a lot more than the sim says, due to his last play. M7 ELK 16 sims less than a point behind it and forces most of his bingos to end in E, G, or T. I think I&#039;d have preferred this placement of ELK, as it&#039;s hard to score much on this board without a bingo or scoring tiles, and after DON he is less likely to have the latter.'] ),Array( 18, 'TRO.E', 14, 10, 0, 157, 'EORT', 1, 254, 157, [] ),Array( 19, 'TIL', 2, 12, 1, 267, 'AILPTT?', 0, 267, 157, ['I wasn&#039;t sure what to do here. I was still blind to the DONEE hook I created, but not much to do about it on this rack anyway. The sim likes D2 PITTA 17 best, followed by 8A LITAI 18 less than half a point behind. My play sims about 2 points behind. It&#039;s hard to truly analyze this position now due my blindness to the DONEE hook, but we should assume Eric is aware of it. I stil prefer my play given this knowledge, as it opens little new besides bingos beginning with S at N5, which usually score little, and will shut off the O column.'] ),Array( 20, 'QI', 7, 3, 1, 201, 'IQ', 1, 267, 201, [] ),Array( 21, 'BA.', 5, 2, 0, 273, 'AABIPT?', 0, 273, 201, ['By now I had gotten far too low on time, I think, and wasn&#039;t sure exactly what to do. QI now put him within range of a bingo overtaking me, so I wanted to shut things as much as possible, but no way to do that and score anything decent.",1,https://www.cross-tables.com/annotated.php?u=48208,NWL20
Mad Palazzo,4,Patrick Beatrez ,0,https://www.cross-tables.com/annotated.php?u=50195,NWL23
Hubert Wee,3,Yong Jian Rong ,4,https://www.cross-tables.com/annotated.php?u=50191,CSW21
Brian/Paul,4,Mark/Caroline,0,https://www.cross-tables.com/annotated.php?u=50189,CSW21
Brian Po,3,Neil Scott ,4,https://www.cross-tables.com/annotated.php?u=50174,CSW21
Albert Martono,2,Alexander Gozali,4,https://www.cross-tables.com/annotated.php?u=48238,CSW21
Alexander Gozali,1,Albert Martono,4,https://www.cross-tables.com/annotated.php?u=48237,CSW21
Josh,4,Jackson,1,https://www.cross-tables.com/annotated.php?u=48115,NWL18
Kyle Fellahi,4,Terry Kang ,3,https://www.cross-tables.com/annotated.php?u=48929,CSW21
Niel Gan,4,Matthew Tunnicliffe ,4,https://www.cross-tables.com/annotated.php?u=48930,CSW21
Nitya Chagti,1,Ben Schoenbrun ,4,https://www.cross-tables.com/annotated.php?u=50322,CSW21
Joshua Castellano,1,Karl Higby ,4,https://www.cross-tables.com/annotated.php?u=48144,CSW21
Josh Sokol,2,Niel Gan ,4,https://www.cross-tables.com/annotated.php?u=48931,CSW21
Hannah Lieberman,1,Jonathan Lindh ,4,https://www.cross-tables.com/annotated.php?u=48169,NWL23
Josh Sokol,4,Jackson Smylie ,2,https://www.cross-tables.com/annotated.php?u=52501,NWL23
Joey Mallick,1,Steve Pellinen ,4,https://www.cross-tables.com/annotated.php?u=46334,TWL98
Joshua Castellano,4,Rob Robinsky ,1,https://www.cross-tables.com/annotated.php?u=48933,CSW21
Joshua Castellano,4,Joe Roberdeau ,1,https://www.cross-tables.com/annotated.php?u=49382,CSW21
Will Anderson,2,Joshua Castellano ,4,https://www.cross-tables.com/annotated.php?u=49388,CSW21
James Donnelly,2,Jeffrey Nelson ,4,https://www.cross-tables.com/annotated.php?u=48188,NWL23
Matthew Zeleznik,4,James Donnelly ,3,https://www.cross-tables.com/annotated.php?u=48177,NWL23
Annette Obrestad,0,Jonathan Lindh ,4,https://www.cross-tables.com/annotated.php?u=48170,NWL23
Joshua Castellano,1,Erickson Smith ,4,https://www.cross-tables.com/annotated.php?u=50217,CSW21
Ferenc Gerlits,4,Liz Coles,1,https://www.cross-tables.com/annotated.php?u=50394,CSW21
Heather McCall,4,Joey Mallick ,1,https://www.cross-tables.com/annotated.php?u=48065,NWL23
Greg Kelly,4,Brian Po,1,https://www.cross-tables.com/annotated.php?u=50447,CSW21
Jonathan Lindh,2,Steve Hartsman ,4,https://www.cross-tables.com/annotated.php?u=50359,WOW24
Adam Logan,4,Matthew Tunnicliffe ,1,https://www.cross-tables.com/annotated.php?u=52480,CSW24
Matthew Tunnicliffe,4,Adam Logan ,0,https://www.cross-tables.com/annotated.php?u=52479,CSW24
Matthew Tunnicliffe,4,George Macaulay ,1,https://www.cross-tables.com/annotated.php?u=52478,CSW24
Adam Logan,1,Matthew Tunnicliffe ,4,https://www.cross-tables.com/annotated.php?u=52475,CSW24
Joey Mallick,4,Marty Gabriel ,1,https://www.cross-tables.com/annotated.php?u=46343,TWL98
Niel Gan,0,Matthew O'Connor ,4,https://www.cross-tables.com/annotated.php?u=52437,CSW24
Josh Sokol,4,Steve Ozorio ,2,https://www.cross-tables.com/annotated.php?u=48090,TWL15
Brian Po,1,Chris Davies,4,https://www.cross-tables.com/annotated.php?u=50438,CSW21
Nitya Chagti,1,Tim Weiss ,4,https://www.cross-tables.com/annotated.php?u=50333,CSW21
Joel Davey,4,Ryan Wee,1,https://www.cross-tables.com/annotated.php?u=48133,CSW21
Becky Dyer,2,Ryan Wee,4,https://www.cross-tables.com/annotated.php?u=48984,CSW21
Josh Sokol,3,Michael Fagen ,4,https://www.cross-tables.com/annotated.php?u=48120,TWL15
Jason Broersma,1,Matthew Tunnicliffe ,4,https://www.cross-tables.com/annotated.php?u=48008,CSW21
David Nwabor,1,Matthew Tunnicliffe ,4,https://www.cross-tables.com/annotated.php?u=48003,CSW21
Jackson Smylie,4,Josh Sokol ,2,https://www.cross-tables.com/annotated.php?u=48030,NWL18
Neil Rowley,4,Ryan Wee,2,https://www.cross-tables.com/annotated.php?u=48986,CSW21
Don Finkey,4,Joey Mallick ,1,https://www.cross-tables.com/annotated.php?u=52452,NWL23
Don Finkey,4,Joey Mallick ,0,https://www.cross-tables.com/annotated.php?u=52445,NWL23
Joshua Castellano,4,Robert Linn ,3,https://www.cross-tables.com/annotated.php?u=52413,CSW24
David Abolafia,1,Joey Mallick ,4,https://www.cross-tables.com/annotated.php?u=46397,TWL98
Marlon Hill,2,Joey Mallick ,4,https://www.cross-tables.com/annotated.php?u=46386,TWL98
Natalie Zolty,1,Brian Po ,4,https://www.cross-tables.com/annotated.php?u=49299,CSW21
Matt Laufer,1,Joey Mallick ,4,https://www.cross-tables.com/annotated.php?u=46382,TWL98
AhmedSalman,2,noahslat,4,https://www.cross-tables.com/annotated.php?u=50445,CSW21
Andy Kurnia,2,Ryan Wee,4,https://www.cross-tables.com/annotated.php?u=50489,CSW21
Morris Greenberg,0,Jared Cappel ,4,https://www.cross-tables.com/annotated.php?u=50480,NWL23
HastyBot,4,Josh Sokol,2,https://www.cross-tables.com/annotated.php?u=50436,CSW21
Verna Richards Berg,1,Patrick Beatrez ,4,https://www.cross-tables.com/annotated.php?u=49312,NWL23
Nattapat Nak-in,3,Suresh Chinnaiyah,4,https://www.cross-tables.com/annotated.php?u=50589,CSW21
Jerry Jang,1,Nattapat Nak-in,4,https://www.cross-tables.com/annotated.php?u=50585,CSW21
Jackson Smylie,4,Morris Greenberg ,1,https://www.cross-tables.com/annotated.php?u=46360,NWL18
Morris Greenberg,2,Howard Pistol ,4,https://www.cross-tables.com/annotated.php?u=46350,NWL18
Froilan Mendoza,4,Jackson Smylie ,3,https://www.cross-tables.com/annotated.php?u=52777,NWL23
Brian Po,2,Harshan Lamabadusuriya ,4,https://www.cross-tables.com/annotated.php?u=52393,CSW24
HastyBot,4,Noah Walton,3,https://www.cross-tables.com/annotated.php?u=52382,NWL23
Josh Sokol,4,Annette Obrestad ,0,https://www.cross-tables.com/annotated.php?u=46414,NWL20
Josh Sokol,4,Jackson Smylie ,0,https://www.cross-tables.com/annotated.php?u=47943,NWL18
Jackson Smylie,1,Josh Sokol ,4,https://www.cross-tables.com/annotated.php?u=47942,NWL18
Bob Prentiss,1,Joey Mallick ,4,https://www.cross-tables.com/annotated.php?u=47934,TWL06
Joshua Castellano,2,Matthew Tunnicliffe ,4,https://www.cross-tables.com/annotated.php?u=47991,CSW21
Jason Keller,4,Joshua Castellano ,2,https://www.cross-tables.com/annotated.php?u=47985,CSW21
Joey Mallick,1,Larry Sherman ,4,https://www.cross-tables.com/annotated.php?u=45911,TWL98
Olumide Oyejide,4,Cyril Umebiye,1,https://www.cross-tables.com/annotated.php?u=48963,CSW21
Josh Castellano,2,Matthew Tunnicliffe,4,https://www.cross-tables.com/annotated.php?u=48010,CSW21
Lewis Martinez,0,Joey Mallick ,4,https://www.cross-tables.com/annotated.php?u=47904,TWL98
Joey Mallick,2,Jim Geary ,4,https://www.cross-tables.com/annotated.php?u=47903,TWL98
Dave Wiegand,4,Joey Mallick ,1,https://www.cross-tables.com/annotated.php?u=47902,TWL98
Andrea Hatch,2,Joshua Castellano ,4,https://www.cross-tables.com/annotated.php?u=50719,CSW21
Joel Horn,3,Robert Desimone Jr ,4,https://www.cross-tables.com/annotated.php?u=50704,NWL20
Jackson Smylie,2,Michael Fagen ,4,https://www.cross-tables.com/annotated.php?u=50647,NWL23
Jackson Smylie,4,Trenton Charlson ,1,https://www.cross-tables.com/annotated.php?u=50640,NWL23
Edwin Roth,4,Samuel Kaplan ,3,https://www.cross-tables.com/annotated.php?u=50690,NWL23
John Hopkins,2,James Donnelly ,4,https://www.cross-tables.com/annotated.php?u=49287,NWL23
Robert Linn,3,Joshua Castellano ,4,https://www.cross-tables.com/annotated.php?u=48942,CSW21
Jackson Smylie,0,Edward De Guzman ,4,https://www.cross-tables.com/annotated.php?u=50650,NWL23
Nitya Chagti,4,Joshua Castellano ,2,https://www.cross-tables.com/annotated.php?u=48945,CSW21
Joe Gaspard,4,Joey Mallick ,3,https://www.cross-tables.com/annotated.php?u=47932,TWL06
Rob Robinsky,4,Joey Mallick ,2,https://www.cross-tables.com/annotated.php?u=47928,TWL06
Joey Mallick,3,Steve Pellinen ,4,https://www.cross-tables.com/annotated.php?u=47925,TWL06
Sam Rosin,4,Joshua Castellano ,1,https://www.cross-tables.com/annotated.php?u=48947,CSW21
Joey Mallick,1,Lloyd Mills ,4,https://www.cross-tables.com/annotated.php?u=47873,TWL98
Rose Kreiswirth,1,Joey Mallick ,4,https://www.cross-tables.com/annotated.php?u=47867,TWL98
Joey Mallick,4,Eric Goldstein ,2,https://www.cross-tables.com/annotated.php?u=50776,NWL23
Ed Liebfried,4,Joey Mallick ,2,https://www.cross-tables.com/annotated.php?u=50774,NWL23
Robert Linn,1,Joshua Castellano ,4,https://www.cross-tables.com/annotated.php?u=50726,CSW21
Matthew Tunnicliffe,2,Joshua Castellano ,4,https://www.cross-tables.com/annotated.php?u=50747,CSW21
Ryan Wee,4,Orla Judge,2,https://www.cross-tables.com/annotated.php?u=48951,CSW21
Michael Fagen,1,Josh Sokol ,4,https://www.cross-tables.com/annotated.php?u=46477,NWL18
Eric Harshbarger,4,Patrick Beatrez ,0,https://www.cross-tables.com/annotated.php?u=52367,NWL23
Shan Abbasi,4,Joshua Castellano ,2,https://www.cross-tables.com/annotated.php?u=50744,CSW21
Nigel Richards,4,Teodoro Martus ,1,https://www.cross-tables.com/annotated.php?u=49295,CSW07
Phil Robertshaw,4,Harshan Lamabadusuriya ,0,https://www.cross-tables.com/annotated.php?u=47889,CSW21
David Eldar,4,Harshan Lamabadusuriya ,1,https://www.cross-tables.com/annotated.php?u=49040,CSW21
Erickson Smith,1,Joshua Castellano ,4,https://www.cross-tables.com/annotated.php?u=50734,CSW21
Joshua Castellano,4,Erickson Smith ,1,https://www.cross-tables.com/annotated.php?u=50731,CSW21
Joey Mallick,4,Steve Oliger ,1,https://www.cross-tables.com/annotated.php?u=47913,TWL06
Christian Oktavius,4,Denisha Gita,1,https://www.cross-tables.com/annotated.php?u=49046,CSW21
Ryan Wee,4,Harshan Lamabadusuriya,1,https://www.cross-tables.com/annotated.php?u=47815,CSW21
Rod MacNeil,4,Joey Mallick ,1,https://www.cross-tables.com/annotated.php?u=47809,TWL98
Arie Sinke,4,Deen Hergott ,1,https://www.cross-tables.com/annotated.php?u=50761,NWL23
Julius Wilson,4,Christian Oktavius,1,https://www.cross-tables.com/annotated.php?u=49050,CSW21
Ryan Wee,2,David Webb,4,https://www.cross-tables.com/annotated.php?u=47835,CSW21
David Whitley,4,Nitya Chagti ,1,https://www.cross-tables.com/annotated.php?u=52364,CSW24
Alec Sjoholm,4,Nitya Chagti ,3,https://www.cross-tables.com/annotated.php?u=52357,CSW24
Brian Cappelletto,4,Joey Mallick ,1,https://www.cross-tables.com/annotated.php?u=46453,TWL98
Joshua Castellano,4,Sam Rosin ,2,https://www.cross-tables.com/annotated.php?u=52304,CSW24
Donna Stanton,4,Ryan Wee,0,https://www.cross-tables.com/annotated.php?u=46494,CSW21
Nitya Chagti,2,Travis Chaney ,4,https://www.cross-tables.com/annotated.php?u=52354,CSW24
Ryan Wee,4,Rik Kennedy,2,https://www.cross-tables.com/annotated.php?u=47821,CSW21
James Donnelly,1,Evan Chester ,4,https://www.cross-tables.com/annotated.php?u=52792,NWL23
Joey Mallick,0,John Van Pelt ,4,https://www.cross-tables.com/annotated.php?u=47877,TWL98
Phil Kretschman,4,Joey Mallick ,1,https://www.cross-tables.com/annotated.php?u=47876,TWL98
New Player 1,0,QUACK,4,https://www.cross-tables.com/annotated.php?u=47752,CSW21
Jonathan Lindh,1,Wes Eddings ,4,https://www.cross-tables.com/annotated.php?u=50830,NWL23
Joey Mallick,4,Joe Gaspard ,0,https://www.cross-tables.com/annotated.php?u=47784,TWL98
Joey Mallick,1,Bob Prentiss ,4,https://www.cross-tables.com/annotated.php?u=47778,TWL98
Marty Gabriel,1,Joey Mallick ,4,https://www.cross-tables.com/annotated.php?u=47775,TWL98
Puneet Sharma,4,Nitya Chagti ,0,https://www.cross-tables.com/annotated.php?u=52353,CSW24
Ryan Wee,3,Jeremy Khoo,4,https://www.cross-tables.com/annotated.php?u=52344,CSW24
Brian Po,1,Rik Kennedy ,4,https://www.cross-tables.com/annotated.php?u=52295,CSW24
Evan Chester,1,Josh Greenway ,4,https://www.cross-tables.com/annotated.php?u=52293,NWL23
Noah Walton,4,Eric Goldstein ,1,https://www.cross-tables.com/annotated.php?u=52331,WOW24
Neil Bines,4,Evan Chester ,1,https://www.cross-tables.com/annotated.php?u=52327,NWL23
Brian Po,2,Rik Kennedy ,4,https://www.cross-tables.com/annotated.php?u=52317,CSW24
Paul Epstein,1,Joey Mallick ,4,https://www.cross-tables.com/annotated.php?u=47772,TWL98
Ryan Wee,4,Fashola Kayode,1,https://www.cross-tables.com/annotated.php?u=49218,CSW21
Wallace Schultz,1,Jackson Smylie ,4,https://www.cross-tables.com/annotated.php?u=50861,NWL23
Joey Mallick,4,Dean Saldanha ,3,https://www.cross-tables.com/annotated.php?u=47796,TWL98
Joey Mallick,4,Sammy Okosagah ,2,https://www.cross-tables.com/annotated.php?u=47694,TWL98
Joey Mallick,4,Lisa Odom ,1,https://www.cross-tables.com/annotated.php?u=47685,TWL98
Rob Robinsky,1,Joshua Castellano ,4,https://www.cross-tables.com/annotated.php?u=50979,CSW21
Paul Epstein,4,Joey Mallick ,0,https://www.cross-tables.com/annotated.php?u=47709,TWL98
Joey Mallick,4,John Luebkemann ,0,https://www.cross-tables.com/annotated.php?u=47706,TWL98
Stewart Holden,4,Brian Po ,0,https://www.cross-tables.com/annotated.php?u=52316,CSW24
Rik Kennedy,2,Brian Po ,4,https://www.cross-tables.com/annotated.php?u=52313,CSW24
Kevin McMahon,4,Brian Po ,1,https://www.cross-tables.com/annotated.php?u=52312,CSW24
Samuel Kaplan,4,Harry Chan ,0,https://www.cross-tables.com/annotated.php?u=52309,NWL23
